Id,ProductId,Score,Summary,Text,Date,Year,Month,Sentiment,Review_Length,Final_Text,Dominant_Topic
2144,B002BB7EWI,5,Great idea! Yummy product!,"My daughter will start school this fall and i was concerned about lunches and fruit-to-go choices. We've bought several different fruit pouches at a local organic store and she and I loved these the most. It it not overly sweet (and a strawberry variation as well), tastes really good. She can easily eat 2 of these every day.<br />I really like the fact that it has no sugar and color added + it is organic. Just fruit puree.<br /><br />I, personally, don't like banana variation, but it's just because of my own personal preferences (i like fresh bananas more than cooked), other than that, my daughter approved all of flavors to 10 stars.",2010-08-24,2010,2010-08,Positive,641,daughter start school fall concerned lunch fruit go choice bought several different fruit pouch local organic store loved overly sweet strawberry variation well taste really good easily eat every day br really like fact sugar color added organic fruit puree br br personally like banana variation personal preference like fresh banana cooked daughter approved flavor star,3
2145,B002BB7EWI,5,Plum is the best!,"Plum products are such a wonderful and yummy idea for the toddler, heck even the adult from time to time. I keep a full stock of every flavor fruit pouch Plum makes for toddlers. They make a great snack to throw in the diaper bag or back pack, whether you are packing a for a trip to the store, school lunches or going to Disneyland! These pouches have saved the day many many times. I have even grabbed one or two to add to my lunch when no other fruit was available for me, and it was really good! I have and will always recommend Plum to every parent I know!",2011-11-16,2011,2011-11,Positive,561,plum product wonderful yummy idea toddler heck even adult time time keep full stock every flavor fruit pouch plum make toddler make great snack throw diaper bag back pack whether packing trip store school lunch going disneyland pouch saved day many many time even grabbed one two add lunch fruit available really good always recommend plum every parent know,3
2146,B002BB7EWI,5,Love it,I love Plum organic pouch.  Got this one on sale.  My baby and toddler LOVE this so much.  My 3 years old always ask me for more.,2011-06-28,2011,2011-06,Positive,129,love plum organic pouch got one sale baby toddler love much year old always ask,3
2147,B002BB7EWI,5,Great for traveling or throwing in your diaper bag,My son loves these and they are great to throw in your diaper bag or take with on trips.  A lot of time I can't find fresh fruit while we are out and about that my son (he is 1) can eat.  These are great because it is actual fruit and he can eat it straight from the pouch.  Just make sure you help them the first couple of times or else you might have a bit of a mess.,2011-04-15,2011,2011-04,Positive,369,son love great throw diaper bag take trip lot time find fresh fruit son eat great actual fruit eat straight pouch make sure help first couple time else might bit mess,3
2148,B002BB7EWI,5,Would buy again,"Have had other brands like this before, and have always enjoyed them.  These were a really good bargain on sale.",2011-03-15,2011,2011-03,Positive,112,brand like always enjoyed really good bargain sale,3
2149,B002BB7EWI,5,Yum-Yum MishMash,My 8 month old loves this & has no problem holding it & sucking the food out.  This is great for on the go!,2011-03-15,2011,2011-03,Positive,107,month old love problem holding sucking food great go,3
2150,B002BB7EWI,5,what an awesome idea!,this makes feeding on the go so easy! my one-year-old will suck down a pouch in 5 minutes and she loves them!,2011-03-01,2011,2011-03,Positive,109,make feeding go easy one year old suck pouch minute love,3
2151,B002BB7EWI,5,YUMMY and my son loves them!,"I bought this for my 15 month old son who has become a very picky eater as of late.  I wanted a fun and easy way to make sure he gets his fruit and veggie servings each day.  This does the trick!  He loves them and he can feed himself.  What more can I say?  (Oh, I actually tried one, and they really are good!)",2011-02-28,2011,2011-02,Positive,312,bought month old son become picky eater late wanted fun easy way make sure get fruit veggie serving day trick love feed say oh actually tried one really good,3
2152,B002BB7EWI,5,"Great for adults, too!","I tried this product because it was a ""Friday Special"" and it caught my eye it being 100% fruit and 100% organic.  I don't have any children, but this looked interesting to try because I've been trying to eat healthier and sometimes it's hard to get my recommended amount of fruit servings a day.  I buy fruit but it always seems to go bad before I can eat it all.  I bought the banana mish mash also, and really like it, too.  I like to add it to my oatmeal, or spread it on top of my peanut butter toast, or just by itself!  To clarify the ingredients- it has 3 different fruits, not just peach and not just banana.  Obviously, I'm ok with this...just wanted to throw that out there.  There are multiple things I love about this product.  Here goes.. and not in any particular order...<br />1) Easy to open, convenient, resealable pouch<br />2) It tastes great!<br />3) All natural, 100% fruit...no nasty preservatives or chemicals<br />4) 100% organic<br />5) Great for everyone, not just babies.<br />6) The price is good compared with other similar products, and I love the free shipping!",2011-02-19,2011,2011-02,Positive,1093,tried product friday special caught eye fruit organic child looked interesting try trying eat healthier sometimes hard get recommended amount fruit serving day buy fruit always seems go bad eat bought banana mish mash also really like like add oatmeal spread top peanut butter toast clarify ingredient different fruit peach banana obviously ok wanted throw multiple thing love product go particular order br easy open convenient resealable pouch br taste great br natural fruit nasty preservative chemical br organic br great everyone baby br price good compared similar product love free shipping,3
2153,B002BB7EWI,5,Great tasting Plum Tot,Not as tasty as the strawberry but still very nice. Great to throw in a diaper bag or purse. Spendy but definitely a good deal when it's on sale.,2011-02-10,2011,2011-02,Positive,145,tasty strawberry still nice great throw diaper bag purse spendy definitely good deal sale,3
2154,B002BB7EWI,5,My 7 month old daughter and 18month old twin niece and nephew love these,These are awesome and if you know where to find the discount codes they can be super inexpensive.  I love the all natural ingrediants and I actually find them to taste great.  I actually put a little in my older kids oatmeal and they love it too.  I make 90% of my daughters baby food but this great for on the go or as a supplement.<br /><br />My twin niece and nephew who are 18 months old love these as a snack and my sister says they are so great for car rides or trips to the museum.  I highly recommend these over any other baby food product.,2011-01-25,2011,2011-01,Positive,548,awesome know find discount code super inexpensive love natural ingrediants actually find taste great actually put little older kid oatmeal love make daughter baby food great go supplement br br twin niece nephew month old love snack sister say great car ride trip museum highly recommend baby food product,3
